datetime,production,arima_hourly,sarima,lr,lr + arima
2024-03-10 11:00:00,6.46,7.33825484710848,5.41341924683933,7.19086667798683,7.18753262587723
2024-03-10 12:00:00,4.5,6.49095059281866,5.23386585179556,6.63290824578943,6.68012881937951
2024-03-10 13:00:00,3.78,6.2953777224465,4.93939308207185,5.96430923459774,5.99077555300164
2024-03-10 14:00:00,4.1,6.09106130764292,4.64360599621033,5.43312346727819,5.19831011684031
2024-03-10 15:00:00,4.16,4.01374306974762,3.31585238471034,4.23695206607169,3.17224580468104
2024-03-10 16:00:00,2.05,1.93495528190319,2.14160257499384,1.82342530103604,1.25582437694302
2024-03-10 17:00:00,0.18,0.150932858563345,0.220212156176273,0.285515454563868,-0.458725129236339
2024-03-10 18:00:00,0.0,2.85037561477955e-13,4.19657478663167e-11,0.0,-0.195693937227934
2024-03-10 19:00:00,0.0,6.54450261736186e-05,2.94680258272877e-11,0.0,-0.253771444460608
2024-03-10 20:00:00,0.0,0.0,2.0692209971124e-11,0.0,0.0
2024-03-10 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 06:00:00,1.06,0.24830023337523,0.362440379524093,1.60097584200748,1.3548998502299
2024-03-11 07:00:00,4.55,1.76983000482038,1.55906236520674,3.18053292848282,3.46794717122096
2024-03-11 08:00:00,8.09,3.88572840105812,3.34229374971193,6.80273532614206,6.75479106764267
2024-03-11 09:00:00,9.81,6.03143662359559,5.22041922110488,9.20821454165118,9.10425215968073
2024-03-11 10:00:00,9.87,6.71497894853935,5.27727607502727,9.81084456786659,9.62610835691672
2024-03-11 11:00:00,9.85,5.70106662396583,4.52375835642555,9.71040430566722,9.06806422047418
2024-03-11 12:00:00,9.88,5.80839587143132,4.76100767706822,9.80589805410443,9.32098360845215
2024-03-11 13:00:00,9.83,6.09878200781389,5.93431999524588,9.65498210369798,9.65498210369798
2024-03-11 14:00:00,9.6,5.82291043835807,5.55670988144924,8.52040127539225,8.18607093431436
2024-03-11 15:00:00,7.29,3.39514261491807,3.19083518530381,6.05013510343646,5.89141522673807
2024-03-11 16:00:00,3.68,1.92333678900179,2.27235643920365,3.10952957905091,2.77107438177944
2024-03-11 17:00:00,0.42,0.204397151164885,0.288680427017782,1.78991137673673,1.29033835778914
